0,"RT @waterloosuze: Anything from Walensky is to be taken with grain of salt 
132,"#BasementBiden tests positive for COVID-19 again, will continue isolation. This is a democrat dream, use COVID to keep Biden out of the public eye as long as possible. Does anyone know anyone that has had back too back C-19 diagnosis? Yeah, me either 🤔

https://t.co/Ba8ALTxdY8",0,0,2022-08-03 16:58:40+00:00
133,"RT @SriSri: After a thorough process of research &amp; rigorous clinical trials, along with standard of care, at multiple AIIMS &amp; other Governm…",0,552,2022-08-03 16:58:40+00:00
134,"South Dakota 🏴 COVID-19 current stats for Wed Aug 03 2022

Cases: 250,286
Deaths: 2,956
Recovered: 242,940
Active: 4,390
Tests: 2,261,403
Doses: 1,487,132

#covid_south_dakota
https://t.co/9yR5ErLtOR https://t.co/z4bTqxuV12",0,0,2022-08-03 16:58:38+00:00
135,RT @SenSanders: TOMORROW: Join me at 5pm ET for a livestreamed Q&amp;A discussion with the White House’s COVID-19 Response Coordinator @AshishK…,0,155,2022-08-03 16:58:38+00:00
136,"RT @FoxNews: BREAKING: Biden tests positive for COVID-19 again, will continue isolation
https://t.co/HPPKVW5y8T",0,25,2022-08-03 16:58:37+00:00
137,Louisiana Senate Finance chairman sent to hospital with COVID-19 symptoms – Louisiana Illuminator https://t.co/s7LeqlDAO9,0,0,2022-08-03 16:58:36+00:00
138,RT @RobertKennedyJr: More than 130 U.S. Coast Guard members filed a class action lawsuit alleging the religious exemptions they filed in re…,0,155,2022-08-03 16:58:36+00:00
139,RT @Flash43191300: ⚡️Joe Biden has tested positive for COVID-19 for the third time since the start of the week. He is suffering from a coug…,0,3,2022-08-03 16:58:31+00:00
140,RT @FoodEthicist: @Jacob_Rees_Mogg Can you look into a Cornish company with two employees being handed a £70 billion Net Zero contract by t…,0,22,2022-08-03 16:58:30+00:00
141,"RT @nefj94: Taiwan is a country 🇹🇼
Covid 19 made in china .",0,20877,2022-08-03 16:58:30+00:00
142,Vaxart CSO &amp; CMO Full Update Interview: Oral Covid-19 vaccine benefits far beyond needles: #MedTwitter https://t.co/XZtRRmJsaQ,0,1,2022-08-03 16:58:29+00:00
143,@LaymansScience @Chris_F_Carson @CharlesGKerns @gmopundit @ScepticalAussie @JSAHolmes @MackayIM @Sc0ttJenkins @IainMulady @Alex_on_A14 @Tree3Tommy @TomahawkVPhD @rapidgator99 @harryetaylor @Housekeep3r @doritmi @ChrisMasseyFOIs @20manDan @Nemeses667 @AngelosPantone @HouseOfGab @Mary04683675 @immunotoxPhD @ale_battini @crabb_vicki @kevin_kehres @Shared_facts @KStateTurk @moravec_tomas @KindrachukJason @sense_strand @xrptlrsem @DanitaDay19 @JavRoJav @NorthernMarlin @Corax_The_Raven @mcfunny None of those proves that the virus exists. So something was taken from the lungs of someone in Wuhan and voila we have a new SARS type virus. Lets call is SARS-CoV-2. Better still Covid-19  cos we discovered it in 2019.,0,0,2022-08-03 16:58:28+00:00
144,"RT @YALiberty: .@RepThomasMassie calls out Congress for continuing to spread claim that the vaccine prevents the spread of COVID-19:

""I th…",0,1046,2022-08-03 16:58:28+00:00
145,RT @narendramodi: This is an outstanding accomplishment. It indicates the collective resolve of the people of India to embrace new technolo…,0,4626,2022-08-03 16:58:27+00:00
146,"Each month, I send a virtual newsletter out!

It is packed with community memos, events, Provincial government news, COVID-19 updates, and much more!
Subscribe today to stay connected and get the know on what is happening in our community.

SIGN UP HERE:  https://t.co/VW7hqlJLyO https://t.co/MQZjaYRIBt",0,0,2022-08-03 16:58:27+00:00
147,"Unfortunately, after receiving the first and second doses of Pfizer vaccine, I had the same side effects as being infected with COVID-19, such as fever, pain all over the body, joint pain and fatigue.Up to now,BC government has been sending text messages urging me to take the 3rd",0,0,2022-08-03 16:58:26+00:00
148,"RT @SriSri: After a thorough process of research &amp; rigorous clinical trials, along with standard of care, at multiple AIIMS &amp; other Governm…",0,552,2022-08-03 16:58:25+00:00
149,"RT @amscherer: Latest survey results from @HaPPISurveys Collab b/w @IntMedatIowa @UIowaCPH @RANDCorporation @CDCgov 

COVID-19 Vaccination…",0,2,2022-08-03 16:58:25+00:00
150,"The COVID-19 pandemic killed tens of thousands of Canadians, made millions of us sick, and changed the way we live, work, and interact.

https://t.co/dlNHJqY9Q1",0,0,2022-08-03 16:58:24+00:00
151,RT @RobertKennedyJr: More than 130 U.S. Coast Guard members filed a class action lawsuit alleging the religious exemptions they filed in re…,0,155,2022-08-03 16:58:20+00:00
152,@Harvard The Harvard Medical School present awards for participation on Gene Therapy Trials in management of COVID-19. https://t.co/eCREVSZ7hq,0,0,2022-08-03 16:58:16+00:00
153,"RT @headlinehunter_: UPDATE: President Biden remains COVID-19 positive, still experiencing occasional cough, will continue strict isolation…",0,4,2022-08-03 16:58:15+00:00
154,RT @PeterHotez: 1/3 Yet another downside of the ridiculous conspiracies proposed by Sen Paul and colleagues: they distract on what actually…,0,55,2022-08-03 16:58:13+00:00
155,RT @narendramodi: This is an outstanding accomplishment. It indicates the collective resolve of the people of India to embrace new technolo…,0,4626,2022-08-03 16:58:12+00:00
156,RT @CP24: Key voice that helped shape Ontario's response to COVID-19 pandemic steps down https://t.co/odI0DmzjFP https://t.co/r3paYvqrRo,0,17,2022-08-03 16:58:12+00:00
157,RT @barrywbussey: Why am I not surprised that my missing my grandchildren's events over the last yr was not due to science but rather to th…,0,227,2022-08-03 16:58:12+00:00
158,"I know of a man and how wife benefitted N10m from Covid-19 grant. He is busy castibgating Buharinl on SM today. Don't be surprised that some of the beneficiaries of this scheme are somew else on social media shouting ""This is the worst Govt in the history of Nigeria! https://t.co/nbw3RgDdif",0,0,2022-08-03 16:58:09+00:00
159,"RT @alexandrosM: Everybody wants to put up a Ukraine flag in their profile, nobody wants to follow the Ukraine COVID-19 protocol.
https://t…",0,280,2022-08-03 16:58:08+00:00
160,"RT @SriSri: After a thorough process of research &amp; rigorous clinical trials, along with standard of care, at multiple AIIMS &amp; other Governm…",0,552,2022-08-03 16:58:07+00:00
161,"RT @FoxNews: BREAKING: Biden tests positive for COVID-19 again, will continue isolation
https://t.co/HPPKVW5y8T",0,25,2022-08-03 16:58:06+00:00
162,"RT @nycHealthy: Get tested for COVID-19 at one of the City's new #TestToTreat vans. If you test positive and are eligible, you can get free…",0,9,2022-08-03 16:58:04+00:00
163,"@woye1 @sama_on_point I know of a man and how wife benefitted N10m from Covid-19 grant. He is busy castibgating Buharinl on SM today. Don't be surprised that some of the beneficiaries of this scheme are somew else on social media shouting ""This is the worst Govt in the history of Nigeria!",0,0,2022-08-03 16:58:03+00:00
164,"RT @FoxNews: BREAKING: Biden tests positive for COVID-19 again, will continue isolation
https://t.co/HPPKVW5y8T",0,25,2022-08-03 16:58:03+00:00
165,"RT @nefj94: Taiwan is a country 🇹🇼
Covid 19 made in china .",0,20877,2022-08-03 16:58:02+00:00
166,"RT @SriSri: After a thorough process of research &amp; rigorous clinical trials, along with standard of care, at multiple AIIMS &amp; other Governm…",0,552,2022-08-03 16:58:02+00:00
167,"RT @VascularOnline: VIDEO: “There are not enough vascular surgeons to do the work our specialty provides.” - Jason T. Lee, MD, president of…",0,1,2022-08-03 16:58:02+00:00
168,RT @RobertKennedyJr: More than 130 U.S. Coast Guard members filed a class action lawsuit alleging the religious exemptions they filed in re…,0,155,2022-08-03 16:58:01+00:00
169,RT @dcexaminer: Today's hearing being lead by @RandPaul is an important matter that many Democratic politicians have largely ignored given…,0,84,2022-08-03 16:58:00+00:00
170,"RT @nycHealthy: Get tested for COVID-19 at one of the City's new #TestToTreat vans. If you test positive and are eligible, you can get free…",0,9,2022-08-03 16:57:59+00:00
171,RT @FatEmperor: Germany still in it's 1930's mass formation mode - owned by Pharma/WEF:  https://t.co/GGaunC3CWh,0,35,2022-08-03 16:57:59+00:00
172,RT @anjwaaii: 27.7 story regarding spreading covid https://t.co/jZxlXTTTzq,0,16,2022-08-03 16:57:58+00:00
173,RT @Southern_X11: 2/2 COVID will achieve Herd Immunity by removing that part of the population that is undergoing Herd Infection. Pandemics…,0,7,2022-08-03 16:57:58+00:00
174,RT @TOICitiesNews: Haryana sees 978 new Covid-19 cases https://t.co/kg6t6rGLqQ,0,1,2022-08-03 16:57:56+00:00
175,RT @EmmaOste: Our 🌟new pub🌟 looks at how the COVID-19 pandemic has affected children’s physical activity and provides recommendations for r…,0,5,2022-08-03 16:57:55+00:00
176,"RT @SriSri: After a thorough process of research &amp; rigorous clinical trials, along with standard of care, at multiple AIIMS &amp; other Governm…",0,552,2022-08-03 16:57:55+00:00
177,RT @SethAbramson: Just bookmarking this here to help ensure that we remember to blame the avarice of colleges and universities when COVID-1…,0,159,2022-08-03 16:57:54+00:00
178,"RT @MadiBoity: Greetings President @CyrilRamaphosa,

You deployed the army to ground South Africans in their home because of Covid-19, and…",0,41,2022-08-03 16:57:53+00:00
179,RT @WESCanada: Other factors beyond COVID-19 have contributed to the increase in global labour shortages. Creating policies to attract #Imm…,0,2,2022-08-03 16:57:53+00:00
180,"RT @TheInsiderPaper: JUST IN - Biden remains COVID-19 positive, still experiencing occasional cough, will continue strict isolation: Physic…",0,117,2022-08-03 16:57:52+00:00
181,"RT @FoxNews: BREAKING: Biden tests positive for COVID-19 again, will continue isolation
https://t.co/HPPKVW5y8T",0,25,2022-08-03 16:57:48+00:00
182,RT @ABC: NEW: Moderna says it's looking into the possibility of creating a new monkeypox vaccine using the same technology behind their COV…,0,31,2022-08-03 16:57:47+00:00
183,RT @JudicialWatch: “These FDA documents confirm a politicized approval process for the controversial Covid-19 vaccine booster shots. It is…,0,255,2022-08-03 16:57:46+00:00
184,RT @HealthNS: Nova Scotia Health is urging people who have any COVID-19 symptoms including even one mild symptom to get tested and complete…,0,21,2022-08-03 16:57:45+00:00
185,RT @jeffreyatucker: CDC Collaboration With Big Tech on COVID-19 Misinformation a Threat to 1st Amendment Rights: Legal Advocacy Group https…,0,51,2022-08-03 16:57:44+00:00
186,"RT @SriSri: After a thorough process of research &amp; rigorous clinical trials, along with standard of care, at multiple AIIMS &amp; other Governm…",0,552,2022-08-03 16:57:43+00:00
187,RT @helenhainesindi: Unfortunately I have tested positive to COVID-19 this weekend and I will miss Parliament this week.👇 https://t.co/IAIU…,0,123,2022-08-03 16:57:40+00:00
188,RT @RandPaul: Today at 2:30PM I'll be holding an important hearing on gain-of-function research. Don't miss it! https://t.co/XUVJeS4mrk,0,773,2022-08-03 16:57:40+00:00
189,"PM Modi visited research centres, engaged with scientific community: Mansukh Mandaviya on handling COVID-19 
https://t.co/Bcyyvyvd3v

via NaMo App https://t.co/9aqzKwdahD",0,0,2022-08-03 16:57:33+00:00
190,RT @America1stLegal: 🚨🔎/1 THREAD: AFL requested the HHS Inspector General investigate the CDC’s breathtaking collusion with Big Tech platfo…,0,13,2022-08-03 16:57:32+00:00
191,"RT @nefj94: Taiwan is a country 🇹🇼
Covid 19 made in china .",0,20877,2022-08-03 16:57:32+00:00
192,RT @RandPaul: Today at 2:30PM I'll be holding an important hearing on gain-of-function research. Don't miss it! https://t.co/XUVJeS4mrk,0,773,2022-08-03 16:57:32+00:00
193,"RT @DanAlbas: In case anyone is wondering

""Starting April 1, the temp. immigration measures for entering Costa Rica–put in place due to th…",0,6,2022-08-03 16:57:31+00:00
194,"RT @HaveWeAllGoneM1: Major Transportation Vaccine Mandate Wasn’t Based On Science, Court Records Show

So Canadians missed important family…",0,49,2022-08-03 16:57:30+00:00
195,"RT @ArtofLiving: Breaking news!!

@moayush approves NAOQ19 formulation for Covid-19 mild to moderate therapy. 

@aiimsrishi
@aiims_jodhpur…",0,15,2022-08-03 16:57:27+00:00
196,"RT @shannshanclarke: “But many Nova Scotians with physical, mental and age-related disabilities cannot simply throw away their masks and “g…",0,23,2022-08-03 16:57:27+00:00
197,"North Dakota 🏴 COVID-19 current stats for Wed Aug 03 2022

Cases: 257,331
Deaths: 2,309
Recovered: 0
Active: 2,146
Tests: 618,121
Doses: 1,143,484

#covid_north_dakota
https://t.co/CbeDcqHKFT https://t.co/my7cWN7uXO",0,0,2022-08-03 16:57:26+00:00
198,"What the fuck?!?!

""Key highlights from the survey of 1,038 adults
Of those receiving a COVID-19 vaccine, 15% say they’ve been diagnosed by a medical practitioner with a new condition within a matter of weeks to several months after taking the vaccine.""

https://t.co/8wL00UpDnr",1,0,2022-08-03 16:57:25+00:00
199,Today’s coronavirus news: Public health agency trying to find out how many Canadians struggling with long COVID #virus https://t.co/FMnrBFkj52,0,0,2022-08-03 16:57:24+00:00
200,COVID-19 vaccine sales push Moderna past expectations in Q2 https://t.co/qEO7Wqy0MI,0,0,2022-08-03 16:57:23+00:00
201,RT @northerness: So winter mandatory masks - October until April - are actually looking like a possible permanent feature of life in German…,0,5,2022-08-03 16:57:23+00:00
202,RT @PolitiFact: Paxlovid has eclipsed other options to reduce life-threatening COVID-19 symptoms in high-risk patients. But some have conce…,0,2,2022-08-03 16:57:23+00:00
203,"RT @SriSri: After a thorough process of research &amp; rigorous clinical trials, along with standard of care, at multiple AIIMS &amp; other Governm…",0,552,2022-08-03 16:57:23+00:00
204,"Paxlovid loses luster in people who aren t at high risk from Covid-19, Pfizer study finds https://t.co/HWqkAhX7tp",0,0,2022-08-03 16:57:20+00:00
205,"Paxlovid loses luster in people who aren t at high risk from Covid-19, Pfizer study finds https://t.co/DjDxviJEP0",0,0,2022-08-03 16:57:19+00:00
206,"Paxlovid loses luster in people who aren t at high risk from Covid-19, Pfizer study finds https://t.co/xrK1GjUlUL",0,0,2022-08-03 16:57:19+00:00
207,"Paxlovid loses luster in people who aren t at high risk from Covid-19, Pfizer study finds https://t.co/TSDWt7oFGr",0,0,2022-08-03 16:57:19+00:00
208,"First day of school approaching for Fresno, Clovis. What to know about COVID-19 rules https://t.co/xcMX7EhwsL",0,0,2022-08-03 16:57:18+00:00
209,"RT @FoxNews: BREAKING: Biden tests positive for COVID-19 again, will continue isolation
https://t.co/HPPKVW5y8T",0,25,2022-08-03 16:57:17+00:00
210,"RT @FoxNews: BREAKING: Biden tests positive for COVID-19 again, will continue isolation
https://t.co/HPPKVW5y8T",0,25,2022-08-03 16:57:17+00:00
211,RT @POTUS: I’m on my way to Los Angeles to host the Ninth Summit of the Americas. I look forward to working with leaders from across the We…,0,2738,2022-08-03 16:57:16+00:00
212,"RT @killedbyproxy: 🇺🇸 The White House and HHS just released two new reports to support patients and further research on #LongCOVID!

1. The…",0,2,2022-08-03 16:57:14+00:00
213,"RT @SriSri: After a thorough process of research &amp; rigorous clinical trials, along with standard of care, at multiple AIIMS &amp; other Governm…",0,552,2022-08-03 16:57:13+00:00
214,"RT @SriSri: After a thorough process of research &amp; rigorous clinical trials, along with standard of care, at multiple AIIMS &amp; other Governm…",0,552,2022-08-03 16:57:12+00:00
215,"RT @nefj94: Taiwan is a country 🇹🇼
Covid 19 made in china .",0,20878,2022-08-03 16:57:11+00:00
216,RT @RandPaul: Today at 2:30PM I'll be holding an important hearing on gain-of-function research. Don't miss it! https://t.co/XUVJeS4mrk,0,773,2022-08-03 16:57:11+00:00
217,"RT @SriSri: After a thorough process of research &amp; rigorous clinical trials, along with standard of care, at multiple AIIMS &amp; other Governm…",0,552,2022-08-03 16:57:09+00:00
218,"RT @SriSri: After a thorough process of research &amp; rigorous clinical trials, along with standard of care, at multiple AIIMS &amp; other Governm…",0,552,2022-08-03 16:57:09+00:00
219,"RT @BCBSMA: Staying up to date w/recommended vaccinations is the best way to protect yourself, your family &amp; community against serious dise…",0,2,2022-08-03 16:57:09+00:00
220,‘A wake-up call’: Online crimes see stark increase during COVID-19 pandemic https://t.co/iHh9isiufb,0,0,2022-08-03 16:57:08+00:00
221,RT @erikarand: Introducing a project that supports the Hopi tribe. 50% of proceeds go to the Hopi community which has been deeply impacted…,0,545,2022-08-03 16:57:07+00:00
222,"RT @nefj94: Taiwan is a country 🇹🇼
Covid 19 made in china .",0,20878,2022-08-03 16:57:07+00:00
223,"Monkeypox lacks same 'urgency' as COVID-19 for Moderna: CEO

-- News, Social Impact | The Perfect Enemy: https://t.co/FgERca3PIu.

#Coronavirus https://t.co/cBO72XoeHz",0,0,2022-08-03 16:57:05+00:00
224,"Alex Jones being questioned is wild:

- Lied about Sandy Hook
- Exchanged texts with PJW admitting to lying about COVID-19
- Lied about food bucket profit margins
- Accused the judge of being a paedophile

https://t.co/xTaQK7nS2m",12,0,2022-08-03 16:57:04+00:00
225,"Monkeypox lacks same 'urgency' as COVID-19 for Moderna: CEO

-- News, Social Impact | The Perfect Enemy: https://t.co/dQXTl4vwke.

#Coronavirus https://t.co/jUPVXUk1TC",0,0,2022-08-03 16:57:04+00:00
226,"RT @saffel_c: So. To be clear. Everyone who was against this for “non-scientific” reasons… was right. 
#mandates 
#EndTheMandates 
#Covid_19",0,27,2022-08-03 16:57:03+00:00
227,RT @MassDPH: Children ages 6 months and older are now eligible to get vaccinated against COVID-19. Call your child’s health care provider o…,0,3,2022-08-03 16:57:03+00:00
228,"RT @HannahDCox: Increasingly, all facts point to the lab leak theory as the origins of COVID-19.

…a lab leak that very well could have ste…",0,308,2022-08-03 16:57:00+00:00
229,NYC frees up $100M in COVID aid for public schools to hire teachers https://t.co/m6I5oW5QR6 via @nypmetro,0,0,2022-08-03 16:57:00+00:00
230,"RT @ArtValley818_: BREAKING: Biden now suffering from ""returning"" COVID-19 symptoms, including cough",0,548,2022-08-03 16:56:59+00:00
231,RT @RetractionWatch: The Texas primate center has garnered some attention during the pandemic for taking part in tests of a COVID-19 vaccin…,0,2,2022-08-03 16:56:59+00:00
232,"⚡️Joe Biden has tested positive for COVID-19 for the third time since the start of the week. He is suffering from a cough, but his temperature, pulse and respiration are normal, – US President's attending physician Kevin O'Connor says. https://t.co/55FNyyNUJn",5,3,2022-08-03 16:56:56+00:00
233,"RT @FoxNews: BREAKING: Biden tests positive for COVID-19 again, will continue isolation
https://t.co/HPPKVW5y8T",0,25,2022-08-03 16:56:56+00:00
234,"RT @PtboThisWeek: As some Ontario hospitals shut down emergency rooms due to staff shortages, Peterborough Regional Health Centre is dealin…",0,2,2022-08-03 16:56:55+00:00
235,"RT @ArtofLiving: Breaking news!!

@moayush approves NAOQ19 formulation for Covid-19 mild to moderate therapy. 

@aiimsrishi
@aiims_jodhpur…",0,15,2022-08-03 16:56:55+00:00
236,"RT @America1stLegal: ‼️BREAKING: AFL requested the HHS Inspector General investigate the CDC’s collusion with social media companies, inclu…",0,48,2022-08-03 16:56:55+00:00
237,"RT @FoxNews: BREAKING: Biden tests positive for COVID-19 again, will continue isolation
https://t.co/HPPKVW5y8T",0,25,2022-08-03 16:56:54+00:00
238,RT @Imperial_PCPH: Our summers newsletter is out! Featuring articles from @DrAllyah @NeenaModi1 @Azeem_Majeed @ICGPteaching and covering to…,0,2,2022-08-03 16:56:54+00:00
239,"RT @HaveWeAllGoneM1: Major Transportation Vaccine Mandate Wasn’t Based On Science, Court Records Show

So Canadians missed important family…",0,49,2022-08-03 16:56:51+00:00
240,RT @jasondebruyn: COVID-19 hospitalizations are up week over week again. This trend line is starting to look very similar to fall of last y…,0,5,2022-08-03 16:56:51+00:00
241,"RT @WhiteHouse: Big News: President Biden announced that tomorrow, our Administration will hit 100 million COVID-19 shots administered. 

T…",0,5844,2022-08-03 16:56:49+00:00
242,RT @MassDPH: Dr. Oh explains why long-term side effects from the COVID-19 vaccine are unlikely. Learn more at https://t.co/YmWVsdnuW6. http…,0,2,2022-08-03 16:56:43+00:00
243,"@anthonyfurey I just used it and while I can see getting rid of it for COVID-19, the pre-declaration is great but should be optional not mandatory but available for those who want to use it.",0,0,2022-08-03 16:56:43+00:00
244,"RT @nefj94: Taiwan is a country 🇹🇼
Covid 19 made in china .",0,20878,2022-08-03 16:56:42+00:00
245,"RT @fibke: Within the G7, the US has the youngest population 

Yet, it tops the charts on covid-19 and excess mortality per capita 

@gregg…",0,33,2022-08-03 16:56:42+00:00
246,Frontiers | Fear and anxiety related to COVID-19 pandemic may predispose to perinatal depression in Italy https://t.co/i6E8Qy5FCF,0,0,2022-08-03 16:56:41+00:00
247,"RT @BareReality: “The Biden Administration’s involvement in silencing the voices of those who have critiqued its responses to Covid-19, thr…",0,29,2022-08-03 16:56:41+00:00
248,"@cjsnowdon You also said some restrictions ""are arguably excessive even as a response to COVID-19"", and we're seeing how they've devastated other nations. It was a massive trade off and, unless we're speaking selfishly of the NHS, I'm not going to upvote lockdowns as worth it. They weren't.",0,0,2022-08-03 16:56:37+00:00
249,"RT @SriSri: After a thorough process of research &amp; rigorous clinical trials, along with standard of care, at multiple AIIMS &amp; other Governm…",0,552,2022-08-03 16:56:37+00:00
250,RT @FatEmperor: Germany still in it's 1930's mass formation mode - owned by Pharma/WEF:  https://t.co/GGaunC3CWh,0,35,2022-08-03 16:56:36+00:00
251,"Biden tests positive for COVID-19 again, will continue isolation https://t.co/3WWH4Bhmcv  - @politic_talks #Politics #Political",0,0,2022-08-03 16:56:35+00:00
252,"RT @Allene__Scott: @DrKateTO @RichardCityNews And then there's this...
https://t.co/FJW7rMXbYz",0,2,2022-08-03 16:56:35+00:00
253,"@DrJBhattacharya @Most_Maximus Ivermectin is the best drug ever, until it’s realised it might prevent the normalisation of Covid-19 vaccines.",0,0,2022-08-03 16:56:35+00:00
254,"RT @MassDPH: In Massachusetts, treatments like Evusheld to prevent COVID-19, and monoclonal antibody infusion to prevent severe illness, ca…",0,1,2022-08-03 16:56:34+00:00
255,"RT @HannahDCox: Increasingly, all facts point to the lab leak theory as the origins of COVID-19.

…a lab leak that very well could have ste…",0,308,2022-08-03 16:56:34+00:00
256,"RT @FoxNews: BREAKING: Biden tests positive for COVID-19 again, will continue isolation
https://t.co/HPPKVW5y8T",0,25,2022-08-03 16:56:33+00:00
257,"RT @nefj94: Taiwan is a country 🇹🇼
Covid 19 made in china .",0,20879,2022-08-03 16:56:31+00:00
258,"RT @nefj94: Taiwan is a country 🇹🇼
Covid 19 made in china .",0,20879,2022-08-03 16:56:31+00:00
259,RT @ADHPIO: Reports show that pregnant and recently pregnant women have a higher risk of more severe illness from COVID-19 than nonpregnant…,0,2,2022-08-03 16:56:30+00:00
260,"RT @nefj94: Taiwan is a country 🇹🇼
Covid 19 made in china .",0,20879,2022-08-03 16:56:30+00:00
261,"RT @AP: Add the @carnegiemedal to @dollyparton's long list of awards. She's being honored for her generosity, including a $1 million donati…",0,108,2022-08-03 16:56:29+00:00
262,"1620: Bubonic Plague 
1720: Plague of Mersailles 
1820: Cholera Outbreak 
1920: Spanish Flu 
2018: Stray Khias
2020: COVID-19 Pandemic",1,0,2022-08-03 16:56:27+00:00
263,RT @RandPaul: Today at 2:30PM I'll be holding an important hearing on gain-of-function research. Don't miss it! https://t.co/XUVJeS4mrk,0,773,2022-08-03 16:56:26+00:00
264,"RT @nefj94: Taiwan is a country 🇹🇼
Covid 19 made in china .",0,20879,2022-08-03 16:56:26+00:00
265,RT @thefutureismi: @TeeNaHoo1 China claims everything EXCEPT COVID-19.. 😉🤪,0,78,2022-08-03 16:56:22+00:00
266,RT @RandPaul: Today at 2:30PM I'll be holding an important hearing on gain-of-function research. Don't miss it! https://t.co/XUVJeS4mrk,0,773,2022-08-03 16:56:22+00:00
267,RT @RetractionWatch: The Texas primate center has garnered some attention during the pandemic for taking part in tests of a COVID-19 vaccin…,0,2,2022-08-03 16:56:22+00:00
268,Ronna is trending. Love how @GOP’s Ronna and the COVID-19 virus have the same name. 🤣🤣🤣,0,0,2022-08-03 16:56:22+00:00
269,@blalLucy @TeeNaHoo1 COVID-19 is from US,0,0,2022-08-03 16:56:21+00:00
